"Year","Location","trialName","Trial","plot_name","Plot","Block","Line","pass","range","GrainMoisture|%","TestWeight|lb/bu","GrainYield|bu/ac","HeadingDate|Julian","Height|in","Awns|A-TA-AL","notes|","Entry","Pedigree","PlotWeight|g","Lodging|0-9","PowderyMildew|0-9","AWN|CO_321:0501164"
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2053",2053,2,"VA22W-211",4,9,16,60.4474649839503,95.3770692692204,135,34.4488188976378,"A",NA,224,"VA14W-6 [Jamestown (VA02W-370) / Shirley (VA03W-409) // SS 8404] / VA07MAS3-7304-3-2-4-3 [Shirley / AGS 2026 (GA951231-4E26) // SS8404]",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2054",2054,2,"19VTK12-38",5,9,15.8,59.1741425951075,77.8632686819806,135,36.4173228346457,"A",NA,808,"13VTK429-3 / LA10191C-1",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2055",2055,2,"VA22W-15",6,9,15.4,58.9962348299794,104.200883100259,138,35.4330708661417,"A",NA,28,"12V51 (VA05W-251) / Pioneer Brand 26R41 // Hilliard (VA11W-108)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2056",2056,2,"VA22W-452",7,9,15.8,60.2011909160655,93.0855036577521,137,35.4330708661417,"A",NA,465,"VA12FHB-8 [IL99-27048 (IL90-6364/Pioneer 2571) / VA04W-486 [ERNIE//INW 9824 (P92823A1-1-4-4-5 =Clark*4/ Ning7840)/ McCormick] // Shirley] / Featherstone 73 (VA12W-31) // VA13W-38 [IL99-15867 (IL93-2879/P881705A-1-X-60) / Jamestown]",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2057",2057,2,"19VTK11-125",8,9,17.4,60.1110716987954,69.9377319166015,137,32.4803149606299,"A","short plot",802,"VA12MAS7-519-1-3WS / LA10191C-1",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2058",2058,2,"19VTK6-57",9,9,15.7,60.1297170540927,113.260529976511,137,33.4645669291339,"A","thick, lots of small heads",755,"KWS192 / 15VDH-SRW02-075",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2059",2059,2,"VA22FHB-147",10,9,15.1,60.4179431713963,92.5342848061713,136,36.4173228346457,"A",NA,642,"VA11W-182 (Branson / Shirley) / IL07-19334 (IL01-36115 / IL79-008T-B-B (DH from IL94-6727/IL96-6472)) // VA13W-38 [IL99-15867 (IL93-2879/P881705A-1-X-60) / Jamestown]",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2060",2060,2,"DH20SRW01-075",11,9,14.6,60.26722654941,90.9688054240716,138,33.4645669291339,"A",NA,911,"VA16W-196  / Hilliard",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2061",2061,2,"16VT04-29-2-1-4",12,9,14.3,58.844741318189,91.0654583114543,137,35.4330708661417,"AL",NA,1019,"NC8248-14 (Bess / Neuse:  FHB-RES. DH) / Jamestown // MDC07026-F2-19-13-1 (SS8641// McCormick*2/ Ning7840)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2062",2062,2,"VA22W-31",13,9,14.3,58.9457369927159,87.16425038319,137,32.4803149606299,"A",NA,44,"VA11W-313 (Berkeley""S"") / VA14W-6 [Jamestown (VA02W-370) / Shirley (VA03W-409) // SS 8404]",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2063",2063,2,"VA22W-481",14,9,14.7,59.5260736763435,96.2985430278518,137,34.4488188976378,"A",NA,494,"VA12FHB-8 [IL99-27048 (IL90-6364/Pioneer 2571) / VA04W-486 [ERNIE//INW 9824 (P92823A1-1-4-4-5 =Clark*4/ Ning7840)/ McCormick] // Shirley] / Featherstone 73 (VA12W-31) // VA13W-38 [IL99-15867 (IL93-2879/P881705A-1-X-60) / Jamestown]",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2064",2064,2,"VA22W-408",15,9,14.2,59.1795808237359,102.665886551872,136,36.4173228346457,"A",NA,421,"Hilliard / GA04434-13E52 (961565-2E46/ AGS2485//SS 8641 ) // Berkeley (VA12W-72)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2065",2065,2,"DH20SRW05-039",16,9,14,61.6570824088608,95.6346120399077,135,34.4488188976378,"A",NA,967,"NC14-23372 / 13VTK59-148",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2066",2066,2,"VA22W-384",17,9,14.2,60.7924040569499,106.013645177308,136,35.4330708661417,"A",NA,397,"Pioneer 112355W (AgriMAXX 446) / GA03564-12E6 (SS8641/4/AGS 2000*3/931433//PION 2684/3*AGS 2000) // Berkeley (VA12W-72)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2067",2067,2,"DH20SRW01-106",18,9,13.9,61.3843940876382,98.4335309617601,137,35.4330708661417,"A",NA,915,"VA16W-196  / Hilliard",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2068",2068,2,"VA22W-369",19,9,14.2,59.7847779810931,104.897676069913,134,34.4488188976378,"A",NA,382,"Pioneer 112355W (AgriMAXX 446) / Jamestown // TXGA06343-17-3-5-EL2 (011638-G1-G1/981592-8-8-1//991336-47-5W-1W)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2069",2069,2,"VA22W-87",20,9,13.9,60.88252327422,113.32729481718,136,37.4015748031496,"A","tall but unif",100,"AR11LE24 (GA961591-3E42/GA96229-3A41) / Berkeley (VA12W-72)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2070",2070,2,"19VT16-505-11",21,9,13.9,61.1839565181926,114.559098692685,132,36.4173228346457,"AL",NA,997,"GA07169-14LE24 / L11541 // HILLIARD",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2071",2071,2,"VA22W-334",22,9,14,60.0481436246671,104.806673659024,133,36.4173228346457,"A",NA,347,"Pioneer 112355W (AgriMAXX 446) / Jamestown // ARGA04494-11E49 (AWD99*5261 /SS8641)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2072",2072,2,"19VT16-505-1",23,9,13.4,57.2342487543872,108.804237081171,135,35.4330708661417,"A",NA,996,"GA07169-14LE24 (AGS2020/021737-B-5 //Oglethorpe) / L11541 (MDC07026-F2-19-13-4 = SS8641 // McCormick *2/Ning7840) // HILLIARD",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2073",2073,2,"VA22W-123",24,9,14.2,61.3976012143071,103.112125498081,135,38.3858267716535,"A",NA,136,"ARGA04494-11E49 (AWD99*5261 /SS8641) / Hilliard (VA11W-108)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2074",2074,2,"19VTK20-153",25,9,15.5,61.0114869816928,114.188695088885,134,33.4645669291339,"AL",NA,874,"KWS154 / DH12SRW056-058",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2075",2075,2,"19VTK5-125",26,9,14.4,60.530592192984,112.00121720229,135,33.4645669291339,"AL",NA,743,"KWS192 / VA16W-202",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2076",2076,2,"VA22FHB-127",27,9,14.6,62.0905869195224,112.183816811068,133,37.4015748031496,"A",NA,622,"Pioneer 112348W (USG 3404) / Berkeley (VA12W-72) // VA14FHB-14 [VA05W-436 {OH 552 (P71761A4-31-5-33 / MD55-286-21) / AGS 2000} / {VA05W-641 (Renwood 3260*2 // Futai8944 / Renwood 3260 /3/ Renwood 3260}]",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2077",2077,2,"VA22W-241",28,9,14.6,59.4569304837828,106.185836013599,135,35.4330708661417,"A",NA,254,"VA14W-6 [Jamestown (VA02W-370) / Shirley (VA03W-409) // SS 8404] / VA07MAS3-7304-3-2-4-3 [Shirley / AGS 2026 (GA951231-4E26) // SS8404]",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2078",2078,2,"VA22W-228",29,9,14.8,60.6113887326055,106.158773205132,135,34.4488188976378,"AL",NA,241,"VA14W-6 [Jamestown (VA02W-370) / Shirley (VA03W-409) // SS 8404] / VA07MAS3-7304-3-2-4-3 [Shirley / AGS 2026 (GA951231-4E26) // SS8404]",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2079",2079,2,"VA22W-244",30,9,14.5,59.1850190523642,109.868608416379,134,33.4645669291339,"TA","v nice, thicker than shirley, few tall types ",257,"VA14W-6 [Jamestown (VA02W-370) / Shirley (VA03W-409) // SS 8404] / VA07MAS3-7304-3-2-4-3 [Shirley / AGS 2026 (GA951231-4E26) // SS8404]",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2080",2080,2,"VA22W-432",31,9,14.2,60.0869881148697,100.322425774717,135,35.4330708661417,"A",NA,445,"GA03564-12E6 (SS8641/4/AGS 2000*3/ 931433 //PION 2684/3*AGS 2000) / VA10W-21_ BSR124 [Z00-5018 (U90-1A//ZX90-2C1/PION 2580 ) / VA01W-158 (PION2643/94-54-331)] // SH7200 (VA10W-119)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2081",2081,2,"19VTK10-53",32,9,14.2,60.8933997314767,115.610682107408,135,35.4330708661417,"A",NA,796,"VA12MAS7-519-1-3WS / 15VDH-FHB-MAS25-08",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2082",2082,2,"VA22W-204",33,9,14,60.1483624093899,109.616270031935,135,35.4330708661417,"AL","ok",217,"VA14W-59 [VA06W-627 ( IL 94-1549 (SCAB-RES) /VA97W-375 (CK9803/Freedom)// Coker 9025 (BL930390))] / [VA06W-256 {McCormick""S"" (VA98W-590) / VAN99W-97 [Coker 983//GA-ANDY/VA90-21-20 (79IWWRN67//CK65-20/ATR)] / SR8483 (VA12W-68)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2083",2083,2,"19VT2-44-42",34,9,14.2,61.2966055397802,94.854251496855,134,34.4488188976378,"AL",NA,985,"HILLIARD / MDC07026-F2-19-13-3 // 13VTK59-55",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2084",2084,2,"VA22W-243",35,9,13.8,58.5036866942098,99.2204341618048,135,34.4488188976378,"A",NA,256,"VA14W-6 [Jamestown (VA02W-370) / Shirley (VA03W-409) // SS 8404] / VA07MAS3-7304-3-2-4-3 [Shirley / AGS 2026 (GA951231-4E26) // SS8404]",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2085",2085,2,"VA22W-385",35,10,13.7,59.9393790520997,95.8560215003889,137,37.4015748031496,"A",NA,398,"Pioneer 112355W (AgriMAXX 446) / GA03564-12E6 (SS8641/4/AGS 2000*3/931433//PION 2684/3*AGS 2000) // Berkeley (VA12W-72)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2086",2086,2,"DH19SRW06-027",34,10,14.2,59.6837823065663,97.0861897116456,135,36.4173228346457,"A","in row",878,"VA13W-174 / Featherstone 125""S"" (VA09MAS1-12-5-1-3)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2087",2087,2,"VA22W-362",33,10,13.7,58.8369724201485,100.570303256666,135,37.4015748031496,"A",NA,375,"Pioneer 112355W (AgriMAXX 446) / Jamestown // TXGA06343-17-3-5-EL2 (011638-G1-G1/981592-8-8-1//991336-47-5W-1W)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2088",2088,2,"VA22W-467",32,10,14,60.7520057871391,102.905139622332,134,37.4015748031496,"A",NA,480,"VA12FHB-8 [IL99-27048 (IL90-6364/Pioneer 2571) / VA04W-486 [ERNIE//INW 9824 (P92823A1-1-4-4-5 =Clark*4/ Ning7840)/ McCormick] // Shirley] / Featherstone 73 (VA12W-31) // VA13W-38 [IL99-15867 (IL93-2879/P881705A-1-X-60) / Jamestown]",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2089",2089,2,"VA22FHB-63",31,10,13.5,62.2009052716979,100.128376516203,134,43.3070866141732,"A","tr",558,"NC8248-14 (Bess / Neuse: FHB-RES. DH) / Jamestown // TXGA06343-17-3-5-EL2 (011638-G1-G1/981592-8-8-1//991336-47-5W-1W)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2090",2090,2,"16VT03-2-6-3-4",30,10,13.6,59.0692624715604,95.8546832296406,134,37.4015748031496,"A",NA,1028,"NC8248-14 (Bess / Neuse:  FHB-RES. DH) / Jamestown // MDC07026-F2-19-13-1 (SS8641// McCormick*2/ Ning7840)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2091",2091,2,"VA22W-455",29,10,14.5,59.6907743148027,110.424734260704,136,39.3700787401575,"A",NA,468,"VA12FHB-8 [IL99-27048 (IL90-6364/Pioneer 2571) / VA04W-486 [ERNIE//INW 9824 (P92823A1-1-4-4-5 =Clark*4/ Ning7840)/ McCormick] // Shirley] / Featherstone 73 (VA12W-31) // VA13W-38 [IL99-15867 (IL93-2879/P881705A-1-X-60) / Jamestown]",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2092",2092,2,"19VTK1-13",28,10,14.3,61.1660880526994,109.791286106473,134,33.4645669291339,"AL",NA,716,"Hilliard / MDC07026-F2-19-13-3 // VA17W-75",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2093",2093,2,"VA22FHB-97",27,10,14.5,62.422318865853,94.9674097234676,135,37.4015748031496,"A",NA,592,"Featherstone 73 (VA09W-73) / MDC07026-F2-19-13-4 (SS8641// McCormick*2/Ning7840) // HILLIARD (VA11W-108)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2094",2094,2,"VA22W-134",26,10,14.7,60.7434599992945,101.069032155561,134,39.3700787401575,"A",NA,147,"ARGA04494-11E49 (AWD99*5261 /SS8641) / Hilliard (VA11W-108)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2095",2095,2,"VA22W-30",25,10,14.6,60.26722654941,105.186147764563,134,36.4173228346457,"A",NA,43,"VA11W-313 (Berkeley""S"") / VA14W-6 [Jamestown (VA02W-370) / Shirley (VA03W-409) // SS 8404]",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2096",2096,2,"JAMESTOWN",24,10,14,61.3556491648883,99.1020715489485,134,35.4330708661417,"A","looks ok",11,"VA02W-370 = ROANE (VA93-54-429) / PION2691:  EARLY, FHB-RES CHECK",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2097",2097,2,"VA22FHB-129",23,10,13.7,60.5406917604367,107.86610928656,135,37.4015748031496,"A",NA,624,"Pioneer 112348W (USG 3404) / Berkeley (VA12W-72) // VA14FHB-14 [VA05W-436 {OH 552 (P71761A4-31-5-33 / MD55-286-21) / AGS 2000} / {VA05W-641 (Renwood 3260*2 // Futai8944 / Renwood 3260 /3/ Renwood 3260}]",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2098",2098,2,"19VTK20-129",22,10,14.3,59.6527067144041,113.358075044393,135,41.3385826771654,"AL","tt, but thick. maybe ok for il?",873,"KWS154 / DH12SRW056-058",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2099",2099,2,"VA22W-433",21,10,13.6,56.6663423076245,97.9898198602987,136,41.3385826771654,"A",NA,446,"GA03564-12E6 (SS8641/4/AGS 2000*3/ 931433 //PION 2684/3*AGS 2000) / VA10W-21_ BSR124 [Z00-5018 (U90-1A//ZX90-2C1/PION 2580 ) / VA01W-158 (PION2643/94-54-331)] // SH7200 (VA10W-119)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2100",2100,2,"DH20SRW03-086",20,10,13.6,60.0698965391806,88.100891210303,136,34.4488188976378,"A",NA,949,"13VTK429-3 / DH12SRW057-081",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2101",2101,2,"18VDH-FHB-MAS10-236-4-4",19,10,14.3,59.6527067144041,96.4157160667095,135,35.4330708661417,"A",NA,1009,"KY06C-1178-16-10-3  / USG 3895 // GAJT 141-14E45",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2102",2102,2,"VA22W-323",18,10,13.7,59.8391602673769,99.4477914922788,135,37.4015748031496,"A",NA,336,"Pioneer 112355W (AgriMAXX 446) / Jamestown // ARGA04494-11E49 (AWD99*5261 /SS8641)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2103",2103,2,"VA22FHB-10",17,10,15,61.161426713875,106.130669519416,135,38.3858267716535,"A","tall",505,"KY06C-3058-53-3-3 (KY98C-1161-03/ IL96-24851-1 //PEMBROKE08) / GA071092-14ES11 ( USG 3120*2 / Jamestown)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2104",2104,2,"VA22W-416",16,10,14.6,60.4699947882679,109.740134424535,135,35.4330708661417,"A",NA,429,"Hilliard / GA04434-13E52 (961565-2E46/ AGS2485//SS 8641 ) // Berkeley (VA12W-72)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2105",2105,2,"VA22W-246",15,10,14.2,60.5911895977001,104.674482248434,136,33.4645669291339,"A",NA,259,"VA14W-6 [Jamestown (VA02W-370) / Shirley (VA03W-409) // SS 8404] / VA07MAS3-7304-3-2-4-3 [Shirley / AGS 2026 (GA951231-4E26) // SS8404]",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2106",2106,2,"VA22W-173",14,10,14.9,61.0891759620981,106.36620517113,135,35.4330708661417,"A",NA,186,"VA14W-59 [VA06W-627 ( IL 94-1549 (SCAB-RES) /VA97W-375 (CK9803/Freedom)// Coker 9025 (BL930390))] / [VA06W-256 {McCormick""S"" (VA98W-590) / VAN99W-97 [Coker 983//GA-ANDY/VA90-21-20 (79IWWRN67//CK65-20/ATR)] / SR8483 (VA12W-68)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2107",2107,2,"VA22FHB-132",13,10,15,61.8738346641916,96.7336297178236,134,33.4645669291339,"A",NA,627,"Jamestown",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2108",2108,2,"19VDH-FHB-MAS02-07",12,10,15.8,61.6399908331717,107.212587071103,138,31.496062992126,"A","pencil",675,"VA13W-174 / Pioneer W050216N2 // 13VTK59-55",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2109",2109,2,"VA22W-300",11,10,14.4,58.0041465502037,89.8458475694348,139,32.4803149606299,"A","missing much of plot. whole pass seems off",313,"Pioneer 112348W (USG 3404) / Jamestown // VA14W-6 [Jamestown (VA02W-370) / Shirley (VA03W-409) // SS 8404]",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2110",2110,2,"VA22W-151",10,10,15.4,59.4056557567153,112.233184132008,136,35.4330708661417,"A","ok, thick unif",164,"USG 3895 (Pion A040064G1) / Berkeley (VA12W-72)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2111",2111,2,"VA22FHB-29",9,10,15.7,60.3348159623627,94.4020646806539,136,37.4015748031496,"AL",NA,524,"MO131838 (ERNIE*2/92-2-1) / NC9305-7 (Bess / NC-Yadkin)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2112",2112,2,"18VDH-FHB-MAS11-259-8-3",8,10,15.3,61.3781789692058,108.289895023545,136,36.4173228346457,"AL",NA,1012,"VA11W-108PA / VA07MAS3-7304-3-2-4-3 // L11541 (MDC07026-F2-19-13-4)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2113",2113,2,"VA22W-475",7,10,16,59.7265112457892,93.30141133849,138,31.496062992126,"A",NA,488,"VA12FHB-8 [IL99-27048 (IL90-6364/Pioneer 2571) / VA04W-486 [ERNIE//INW 9824 (P92823A1-1-4-4-5 =Clark*4/ Ning7840)/ McCormick] // Shirley] / Featherstone 73 (VA12W-31) // VA13W-38 [IL99-15867 (IL93-2879/P881705A-1-X-60) / Jamestown]",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2114",2114,2,"19VTK1-41",6,10,14.7,62.2646102356303,94.4124734531413,135,34.4488188976378,"AL",NA,717,"Hilliard / MDC07026-F2-19-13-3 // VA17W-75",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2115",2115,2,"VA22W-90",5,10,15.4,60.2237207203831,93.3076566019824,134,37.4015748031496,"A",NA,103,"AR11LE24 (GA961591-3E42/GA96229-3A41) / Berkeley (VA12W-72)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2116",2116,2,"19VDH-FHB-MAS05-27",4,10,15.4,56.4402673746451,105.301090352173,137,37.4015748031496,"AL",NA,687,"VA13W-174 / Pioneer W050216N2 // 13VTK59-55",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2117",2117,2,"DH20SRW04-078",3,10,15.5,58.2473130588723,79.1297189001933,138,31.496062992126,"A",NA,960,"LA09225C-33-3 / 13VTK429-3",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2118",2118,2,"VA22W-251",2,10,15.8,59.5851173014515,86.1861231628774,135,37.4015748031496,"A",NA,264,"VA12FHB-8 [IL99-27048 (IL90-6364/Pioneer 2571) / VA04W-486 [ERNIE//INW 9824 (P92823A1-1-4-4-5 =Clark*4/ Ning7840)/ McCormick] // Shirley] / VA07MAS4-7417-1-3-3 [Oglethorpe (GA951231-4E25) / SS8404 // Shirley]",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2119",2119,2,"VA22W-329",1,10,16.2,61.1078213173954,90.5723798890528,135,37.4015748031496,"A",NA,342,"Pioneer 112355W (AgriMAXX 446) / Jamestown // ARGA04494-11E49 (AWD99*5261 /SS8641)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2120",2120,2,"VA22W-120",1,11,16.9,58.1874925439602,73.1712914381763,139,33.4645669291339,"A",NA,133,"ARGA04494-11E49 (AWD99*5261 /SS8641) / Hilliard (VA11W-108)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2121",2121,2,"VA22W-445",2,11,16.3,61.4908279907935,75.1147579583171,138,31.496062992126,"A",NA,458,"GA03564-12E6 (SS8641/4/AGS 2000*3/ 931433 //PION 2684/3*AGS 2000) / VA10W-21_ BSR124 [Z00-5018 (U90-1A//ZX90-2C1/PION 2580 ) / VA01W-158 (PION2643/94-54-331)] // SH7200 (VA10W-119)",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2122",2122,2,"19VTK14-110",3,11,15.7,59.6169697834177,74.0086028364098,139,29.5275590551181,"AL",NA,824,"LA10191C-1 / VA17W-75",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2123",2123,2,"VA22FHB-157",4,11,15.8,60.8180414204836,86.2957126674944,138,31.496062992126,"A",NA,652,"VA11W-182 (Branson / Shirley) / IL07-19334 (IL01-36115 / IL79-008T-B-B (DH from IL94-6727/IL96-6472)) // VA13W-38 [IL99-15867 (IL93-2879/P881705A-1-X-60) / Jamestown]",NA,NA,NA,NA
2022,"URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL","SRWObs_2022_URBIL_2124",2124,2,"DH19SRW06-340",5,11,16.1,60.5197157357273,80.4229345333734,139,31.496062992126,"A",NA,883,"VA13W-174 / Featherstone 125""S"" (VA09MAS1-12-5-1-3)",NA,NA,NA,NA
